name,price,prod_url
Domaine Des Nugues Beaujolais Villages White 2016,22.15,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/white-wine-14002/domaine-des-nugues-beaujolais-villages-white-2016-364959
Robola Of Cephalonia Organic,23.95,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/white-wine-14002/robola-of-cephalonia-organic-365196
Robola Of Cephalonia Classic,17.8,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/white-wine-14002/robola-of-cephalonia-classic-365204
Santa Julia Chardonnay,12.0,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/white-wine-14002/santa-julia-chardonnay-365221
Cono Sur Bicicleta Pinot Grigio,11.5,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/white-wine-14002/cono-sur-bicicleta-pinot-grigio-366344
Felsengartenkellerei Besigheim Schloss Schnait Riesling 2015,22.05,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/white-wine-14002/felsengartenkellerei-besigheim-schloss-schnait-riesling-2015-366384
Domaine du Colombier Chablis 2017,28.95,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/white-wine-14002/domaine-du-colombier-chablis-2017-366419
Schwarzer Rappe Sauvignon Blanc 2015,26.65,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/white-wine-14002/schwarzer-rappe-sauvignon-blanc-2015-366426
Seraphine AOP Cotes Du Rhone White 2015,18.55,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/white-wine-14002/seraphine-aop-cotes-du-rhone-white-2015-366913
La Belle Cassis White AOP 2015,24.15,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/white-wine-14002/la-belle-cassis-white-aop-2015-366970
Chateau St Martin Grande Reserve Cotes De Provence White 2016,29.6,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/white-wine-14002/chateau-st-martin-grande-reserve-cotes-de-provence-white-2016-367069
Grande Cuvee 1531 De Aimery Cremant De Limoux,19.0,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/sparkling-wine-14005/grande-cuvee-1531-de-aimery-cremant-de-limoux-428086
Vieni Momenti Sparkling Wine,13.95,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/sparkling-wine-14005/vieni-momenti-sparkling-wine-435784
Prosecco Superiore DOCG Valdobbiadene Brut,21.45,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/sparkling-wine-14005/prosecco-superiore-docg-valdobbiadene-brut-436716
Phaunus Pet Nat Loureiro Brut 2016,34.6,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/sparkling-wine-14005/phaunus-pet-nat-loureiro-brut-2016-439942
Featherstone Joy Premium Cuvée Sparkling Rosé 2016,29.95,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/sparkling-wine-14005/featherstone-joy-premium-cuv%C3%A9e-sparkling-ros%C3%A9-2016-450700
Listan Rosé Brut Nature 2014,42.05,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/sparkling-wine-14005/listan-ros%C3%A9-brut-nature-2014-458009
Cinzano Prosecco,14.2,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/sparkling-wine-14005/cinzano-prosecco-461102
Paleokerisio Semi Sparkling 2016,15.4,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/sparkling-wine-14005/paleokerisio-semi-sparkling-2016-468032
Recaredo Reserva Particular 2005,123.65,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/sparkling-wine-14005/recaredo-reserva-particular-2005-481704
Eastdell Cuvée Brut 2011,20.75,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/sparkling-wine-14005/eastdell-cuv%C3%A9e-brut-2011-485615
Cambridge Road Naturalist Blanc 2016,41.7,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/sparkling-wine-14005/cambridge-road-naturalist-blanc-2016-507862
Rivarose Brut,18.95,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/sparkling-wine-14005/rivarose-brut-515288
La Fage Miraflors Rose Cotes Du Roussillon AOC,17.6,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/ros%C3%A9-wine-14003/la-fage-miraflors-rose-cotes-du-roussillon-aoc-367375
Chateau Manissy Le Moulin TAVEL Provence AOC,16.9,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/ros%C3%A9-wine-14003/chateau-manissy-le-moulin-tavel-provence-aoc-234542
Tawse Sketches of Niagara Rosé,16.95,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/ros%C3%A9-wine-14003/tawse-sketches-of-niagara-ros%C3%A9-172643
Terres De Saint Louis Rose Varois En Provence AOC,13.4,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/ros%C3%A9-wine-14003/terres-de-saint-louis-rose-varois-en-provence-aoc-234575
Francis Coppola Sofia Rosé,24.95,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/ros%C3%A9-wine-14003/francis-coppola-sofia-ros%C3%A9-284943
Gérard Bertrand Côte des Roses Rosé,16.95,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/ros%C3%A9-wine-14003/g%C3%A9rard-bertrand-c%C3%B4te-des-roses-ros%C3%A9-373985
Josh Cellars Rosé,17.95,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/ros%C3%A9-wine-14003/josh-cellars-ros%C3%A9-539312
Miras Malbec 2014,37.4,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/red-wine-14001/miras-malbec-2014-298587
Bodegas Vicente Gandia Dolmo Tempranillo 2014,17.7,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/red-wine-14001/bodegas-vicente-gandia-dolmo-tempranillo-2014-298686
Raiza Crianza Tempranillo 2014,17.75,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/red-wine-14001/raiza-crianza-tempranillo-2014-298694
Finca Los Frutales Tinto Crianza Merlot Syrah 2010,28.05,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/red-wine-14001/finca-los-frutales-tinto-crianza-merlot-syrah-2010-299783
Finca Los Frutales Tinto Crianza Igualado 2014,31.75,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/red-wine-14001/finca-los-frutales-tinto-crianza-igualado-2014-299791
Hacienda Vizcondesa 2015,24.3,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/red-wine-14001/hacienda-vizcondesa-2015-299817
Maison Roche de Bellene Vieilles Vignes Volnay 2014,59.0,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/red-wine-14001/maison-roche-de-bellene-vieilles-vignes-volnay-2014-299875
Private Collection Merlot 2011,29.8,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/red-wine-14001/private-collection-merlot-2011-301282
Wente Southern Hills Cabernet Sauvignon,19.95,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/red-wine-14001/wente-southern-hills-cabernet-sauvignon-301507
Barolo Mirau 2009,57.05,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/red-wine-14001/barolo-mirau-2009-301712
Château Pipeau,42.95,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/red-wine-14001/ch%C3%A2teau-pipeau-302018
Rosemount Diamond Shiraz,16.0,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/red-wine-14001/rosemount-diamond-shiraz-302349
Zahel Gemischter Satz Sekt,42.5,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/sparkling-wine-14005/zahel-gemischter-satz-sekt-521004
Emiliana Organic Brut Sparkling,19.95,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/sparkling-wine-14005/emiliana-organic-brut-sparkling-536607
Cuddy By Tawse Sparkling,20.75,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/sparkling-wine-14005/cuddy-by-tawse-sparkling-546762
Calamus Crackle 2017,15.75,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/sparkling-wine-14005/calamus-crackle-2017-547844
Bellissima Brut Prosecco,24.95,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/sparkling-wine-14005/bellissima-brut-prosecco-548164
Lebovitz Torre Vino Frizzante Rosso Secco Lambrusco Mantovano 2016,12.75,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/sparkling-wine-14005/lebovitz-torre-vino-frizzante-rosso-secco-lambrusco-mantovano-2016-548487
Vieni Zi Mari Red Sparkling Wine,12.75,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/sparkling-wine-14005/vieni-zi-mari-red-sparkling-wine-550616
Cantin Arte Gaia Cerasuolo Prosecco DOC 2017,33.55,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/sparkling-wine-14005/cantin-arte-gaia-cerasuolo-prosecco-doc-2017-552256
MAN Family Wines Méthode Cap Classique Brut,17.75,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/sparkling-wine-14005/man-family-wines-m%C3%A9thode-cap-classique-brut-556670
Segura Viudas Heredad Reserva Brut Cava,32.95,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/sparkling-wine-14005/segura-viudas-heredad-reserva-brut-cava-558825
"""O Tal de Lixa"" Sparkling",16.35,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/sparkling-wine-14005/o-tal-de-lixa-sparkling-558931
Tapiz Sparkling Torrontés,17.25,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/sparkling-wine-14005/tapiz-sparkling-torront%C3%A9s-576199
Boschendal 1685 Chardonnay,15.95,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/white-wine-14002/boschendal-1685-chardonnay-367698
Menade La Mision 2014,42.65,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/white-wine-14002/menade-la-mision-2014-367846
Tomh White 2016,24.6,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/white-wine-14002/tomh-white-2016-368620
Papeo Vermentino Riserva IGT 2015,32.05,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/white-wine-14002/papeo-vermentino-riserva-igt-2015-369388
Stoney Ridge Pinot Grigio VQA,11.75,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/white-wine-14002/stoney-ridge-pinot-grigio-vqa-369694
Kim Crawford Pinot Gris 2018,19.95,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/white-wine-14002/kim-crawford-pinot-gris-2018-369850
Pelee Island Lighthouse Sauvginon Blanc VQA,13.95,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/white-wine-14002/pelee-island-lighthouse-sauvginon-blanc-vqa-371500
Finca Fabian Chardonnay 2016,14.7,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/white-wine-14002/finca-fabian-chardonnay-2016-371566
Masi Masianco Pinot Grigio & Verduzzo,28.0,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/white-wine-14002/masi-masianco-pinot-grigio-verduzzo-372185
Sandbanks Pinot Grigio VQA,15.95,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/white-wine-14002/sandbanks-pinot-grigio-vqa-372219
Pierre Sparr Gewurztraminer,17.95,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/white-wine-14002/pierre-sparr-gewurztraminer-373373
Oldenburg Chardonnay 2017,25.95,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/white-wine-14002/oldenburg-chardonnay-2017-374645
Wyndham Estate Bin 555 Shiraz,9.8,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/red-wine-14001/wyndham-estate-bin-555-shiraz-302612
Strofilia Red 2013,20.0,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/red-wine-14001/strofilia-red-2013-302652
Cottage Block Merlot VQA,14.95,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/red-wine-14001/cottage-block-merlot-vqa-303149
Private Collection Shiraz 2015,32.65,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/red-wine-14001/private-collection-shiraz-2015-303221
Trius Red,24.95,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/red-wine-14001/trius-red-303800
Refugio Ranch Petite Syrah 2013,66.6,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/red-wine-14001/refugio-ranch-petite-syrah-2013-305689
Refugio Ranch Barbareño 2013,92.15,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/red-wine-14001/refugio-ranch-barbare%C3%B1o-2013-305697
Vinha Do Mouro Red 2013,16.6,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/red-wine-14001/vinha-do-mouro-red-2013-305804
Nico Lazardi The Black Sheep Red 2015,21.0,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/red-wine-14001/nico-lazardi-the-black-sheep-red-2015-306471
Ruffino Aziano Chianti Classico DOCG,18.95,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/red-wine-14001/ruffino-aziano-chianti-classico-docg-307025
Rosehall Run Defiant Pinot Noir VQA,19.95,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/red-wine-14001/rosehall-run-defiant-pinot-noir-vqa-307769
Momo Tinto 2013,23.15,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/red-wine-14001/momo-tinto-2013-307842
Winzer Krems Gruner Veltliner 13,13.95,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/white-wine-14002/winzer-krems-gruner-veltliner-13-375022
Calmel & Joseph Villa Blanche Chardonnay,15.1,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/white-wine-14002/calmel-joseph-villa-blanche-chardonnay-375071
Hoya De Cadenas White 2016,13.95,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/white-wine-14002/hoya-de-cadenas-white-2016-375419
Peninsula Ridge Pinot Grigio VQA,15.95,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/white-wine-14002/peninsula-ridge-pinot-grigio-vqa-376756
JP Azeitão White,8.95,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/white-wine-14002/jp-azeit%C3%A3o-white-377101
Fonseca Periquita White,8.55,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/white-wine-14002/fonseca-periquita-white-377127
Greco Sannio DOC 2016,20.25,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/white-wine-14002/greco-sannio-doc-2016-377662
Quails' Gate Chardonnay,24.95,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/white-wine-14002/quails-gate-chardonnay-377770
Botromagnovini Fiano Murgia Bianco IGP 2015,21.25,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/white-wine-14002/botromagnovini-fiano-murgia-bianco-igp-2015-378785
Schloss Vollrads Riesling Grosses Gewächs 2014,52.6,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/white-wine-14002/schloss-vollrads-riesling-grosses-gew%C3%A4chs-2014-378876
Zahel Sauvignon Blanc Kroissberg 2016,26.7,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/white-wine-14002/zahel-sauvignon-blanc-kroissberg-2016-378991
Robert Mondavi Private Selection Chardonnay,17.45,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/white-wine-14002/robert-mondavi-private-selection-chardonnay-379180
Andiamo Sparkling Wine,11.05,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/sparkling-wine-14005/andiamo-sparkling-wine-577130
Pondview Lot 74 Sparkling Brut 2016,20.25,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/sparkling-wine-14005/pondview-lot-74-sparkling-brut-2016-579854
Peninsula Ridge Sparkling Riesling 2017,24.95,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/sparkling-wine-14005/peninsula-ridge-sparkling-riesling-2017-582072
Mionetto Il Prosecco,14.1,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/sparkling-wine-14005/mionetto-il-prosecco-588053
Astoria Prosecco,15.7,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/sparkling-wine-14005/astoria-prosecco-593855
San Pietro Rosé VSQ Brut,32.45,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/sparkling-wine-14005/san-pietro-ros%C3%A9-vsq-brut-609445
Boisset JCB French Kiss Sparkling Gamay,19.95,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/sparkling-wine-14005/boisset-jcb-french-kiss-sparkling-gamay-614461
Bottega Gold Prosecco,27.95,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/sparkling-wine-14005/bottega-gold-prosecco-621458
Jean Geiler Brut Crémant d'Alsace,21.95,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/sparkling-wine-14005/jean-geiler-brut-cr%C3%A9mant-dalsace-624783
Masi Modello Brut Prosecco,17.95,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/sparkling-wine-14005/masi-modello-brut-prosecco-624932
Batasiolo Metodo Classico 2012,47.0,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/sparkling-wine-14005/batasiolo-metodo-classico-2012-625293
Luc Belaire Rare Luxe Sparkling,39.95,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/sparkling-wine-14005/luc-belaire-rare-luxe-sparkling-632356
Pepperwood Grove Old Vine Zinfandel,15.0,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/red-wine-14001/pepperwood-grove-old-vine-zinfandel-308163
Beringer Founders Estate Zinfandel,18.45,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/red-wine-14001/beringer-founders-estate-zinfandel-308205
Chateau St. Jean Pinot Noir,20.0,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/red-wine-14001/chateau-st-jean-pinot-noir-308221
Angels Gate Pinot Noir VQA,18.95,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/red-wine-14001/angels-gate-pinot-noir-vqa-308486
Uno Malbec 2013,21.05,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/red-wine-14001/uno-malbec-2013-308675
Aduentes Classic 2010,28.95,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/red-wine-14001/aduentes-classic-2010-308683
Estimulo Cabernet Sauvignon 2015,16.1,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/red-wine-14001/estimulo-cabernet-sauvignon-2015-308733
Aduentes Mediterraneo 2009,28.95,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/red-wine-14001/aduentes-mediterraneo-2009-308758
Estimulo Malbec 2015,16.1,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/red-wine-14001/estimulo-malbec-2015-308766
Uno Cabernet Sauvignon 2013,21.05,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/red-wine-14001/uno-cabernet-sauvignon-2013-308774
Villa Trecciano Chianti Colli Senesi Riserva 2013,23.75,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/red-wine-14001/villa-trecciano-chianti-colli-senesi-riserva-2013-308816
Post House Penny Black 2014,29.5,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/red-wine-14001/post-house-penny-black-2014-309830
Cosimo Daphne 2015,42.8,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/white-wine-14002/cosimo-daphne-2015-380088
Cosimo Fedardo 2009,79.85,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/white-wine-14002/cosimo-fedardo-2009-380112
Hautes Pierre Blanc 2015,32.15,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/white-wine-14002/hautes-pierre-blanc-2015-380757
Redstone Limestone Vineyard South Riesling 2016,19.95,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/white-wine-14002/redstone-limestone-vineyard-south-riesling-2016-381251
Nederburg The Winemaster's Sauvignon Blanc,13.95,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/white-wine-14002/nederburg-the-winemasters-sauvignon-blanc-382713
St. Andrieu Blanc Cotes De Provence 2016,18.9,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/white-wine-14002/st-andrieu-blanc-cotes-de-provence-2016-385665
Tenuta Mezzadria Passerina IGT 2016,21.3,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/white-wine-14002/tenuta-mezzadria-passerina-igt-2016-385749
Seven Falls Chardonnay 2016,21.95,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/white-wine-14002/seven-falls-chardonnay-2016-385773
Open Smooth White VQA,12.95,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/white-wine-14002/open-smooth-white-vqa-387050
Dettori Bianco 2016,53.15,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/white-wine-14002/dettori-bianco-2016-387745
Cilento Fiano DOP Cumale 2016,24.75,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/white-wine-14002/cilento-fiano-dop-cumale-2016-388636
Von Hövel Schwarzhofberger QBA Feinherb 2015,63.65,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/white-wine-14002/von-h%C3%B6vel-schwarzhofberger-qba-feinherb-2015-388727
Valdivieso Brut Sparkling Rosé,14.95,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/sparkling-wine-14005/valdivieso-brut-sparkling-ros%C3%A9-634816
Chapel Down Reserve Brut,49.0,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/sparkling-wine-14005/chapel-down-reserve-brut-635185
Contraband Sparkling Rose Brut VQA,11.75,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/sparkling-wine-14005/contraband-sparkling-rose-brut-vqa-636712
Bailly Lapierre Réserve Brut Crémant de Bourgogne,12.95,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/sparkling-wine-14005/bailly-lapierre-r%C3%A9serve-brut-cr%C3%A9mant-de-bourgogne-641423
Carpenè Malvolti 1868 Brut Conegliano Valdobbiadene Prosecco Superiore,18.95,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/sparkling-wine-14005/carpen%C3%A8-malvolti-1868-brut-conegliano-valdobbiadene-prosecco-superiore-727438
AA Mirgin Rosé Reserva 2016,25.05,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/sparkling-wine-14005/aa-mirgin-ros%C3%A9-reserva-2016-767160
Fita Azul Attitude,14.3,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/sparkling-wine-14005/fita-azul-attitude-816132
Filipa Pato 3B Rose Sparkling 2017,22.25,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/sparkling-wine-14005/filipa-pato-3b-rose-sparkling-2017-818724
Filipa Pato 3B Blanc de Blancs Sparkling 2017,22.25,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/sparkling-wine-14005/filipa-pato-3b-blanc-de-blancs-sparkling-2017-818765
Bartenura Asti KPM,20.95,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/sparkling-wine-14005/bartenura-asti-kpm-890434
Domaine Luquet Crémant de Bourgogne,21.25,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/sparkling-wine-14005/domaine-luquet-cr%C3%A9mant-de-bourgogne-957894
Cave de Hoen Mausberg Blanc de Blancs Brut Crémant d'Alsace,18.95,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/sparkling-wine-14005/cave-de-hoen-mausberg-blanc-de-blancs-brut-cr%C3%A9mant-dalsace-171785
The Dreaming Tree Crush Red Blend,17.95,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/red-wine-14001/the-dreaming-tree-crush-red-blend-310391
West Cape Two Steps Shiraz 2014,35.75,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/red-wine-14001/west-cape-two-steps-shiraz-2014-311422
Wolf Blass Red Label Shiraz Cabernet Sauvignon,15.0,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/red-wine-14001/wolf-blass-red-label-shiraz-cabernet-sauvignon-311795
Glen Carlou Grand Classique 2013,24.25,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/red-wine-14001/glen-carlou-grand-classique-2013-311802
Hex Vom Dasenstein Pinot Noir QBA Dry 2015,19.6,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/red-wine-14001/hex-vom-dasenstein-pinot-noir-qba-dry-2015-313584
Barbera D'asti San Bastian 2015,26.15,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/red-wine-14001/barbera-dasti-san-bastian-2015-313675
Prinicipium Irpinia Aglianico DOC 2015,17.35,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/red-wine-14001/prinicipium-irpinia-aglianico-doc-2015-313980
Petali Rose IGT Toscano Rosso 2015,18.15,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/red-wine-14001/petali-rose-igt-toscano-rosso-2015-314004
E'ner Colli Rimini Cabernet Sauvignon Riserva DOC 2014,19.35,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/red-wine-14001/ener-colli-rimini-cabernet-sauvignon-riserva-doc-2014-314038
Le Rocche Colli Di Rimini Cabernet Sauvignon DOC 2016,14.8,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/red-wine-14001/le-rocche-colli-di-rimini-cabernet-sauvignon-doc-2016-314087
LeRocche Romangna Sangiovese Superior DOC,15.3,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/red-wine-14001/lerocche-romangna-sangiovese-superior-doc-314194
Terre Cevico Cavallino Sangiovese Riserva DOC 2013,17.85,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/red-wine-14001/terre-cevico-cavallino-sangiovese-riserva-doc-2013-314202
Von Hövel Oberemmeler Hütte GG Dry 2012,48.45,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/white-wine-14002/von-h%C3%B6vel-oberemmeler-h%C3%BCtte-gg-dry-2012-388735
Von Hövel Oberemmeler QBA Feinherb 2015,29.55,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/white-wine-14002/von-h%C3%B6vel-oberemmeler-qba-feinherb-2015-388743
Von Hövel Hütte Oberemmel Spätlese 2015,44.0,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/white-wine-14002/von-h%C3%B6vel-h%C3%BCtte-oberemmel-sp%C3%A4tlese-2015-388750
Martin Berdugo Verdejo Rueda 2016,22.6,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/white-wine-14002/martin-berdugo-verdejo-rueda-2016-388891
Quinta Das Maias White 2016,17.4,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/white-wine-14002/quinta-das-maias-white-2016-388974
Boya Sauvignon Blanc 2017,14.95,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/white-wine-14002/boya-sauvignon-blanc-2017-389726
The Foreign Affair Enchanted 2017,14.75,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/white-wine-14002/the-foreign-affair-enchanted-2017-389767
Santa Carolina Chardonnay,6.0,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/white-wine-14002/santa-carolina-chardonnay-389858
